Названия строк;s_1;s_2_corr
172854;1;no_data
172855;1;no_data
172856;1;no_data
172857;1;no_data
172858;1;no_data
172859;1;no_data
172860;1;no_data
172861;1;no_data
172862;1;no_data
172863;1;no_data
172864;1;no_data
172865;1;no_data
172866;1;no_data
172976;1;no_data
172979;1;no_data
173011;1;no_data
173030;1;no_data
173044;1;no_data
173052;1;no_data
173064;1;no_data
173078;1;no_data
173081;1;no_data
173089;1;no_data
173091;1;no_data
173092;1;no_data
173107;1;no_data
173113;1;no_data
173121;1;no_data
173122;1;no_data
173123;1;no_data
173152;1;no_data
173153;1;no_data
173154;1;no_data
173155;1;no_data
173156;1;no_data
173157;1;no_data
173158;1;no_data
173215;1;no_data
173227;1;no_data
173228;1;no_data
173229;1;no_data
173230;1;no_data
173231;1;no_data
173232;1;no_data
173233;1;no_data
173234;1;no_data
173292;1;no_data
173295;1;no_data
173301;0;no_data
173302;0;no_data
173303;1;no_data
173304;1;no_data
173305;1;no_data
173306;1;no_data
173307;1;no_data
173308;1;no_data
173309;1;no_data
173310;1;no_data
173311;1;no_data
173312;1;no_data
173313;1;no_data
173315;1;no_data
173316;1;no_data
173317;1;no_data
173344;1;no_data
173355;1;no_data
173361;0;no_data
173363;1;no_data
173364;1;no_data
173376;1;no_data
173491;1;no_data
173545;1;no_data
173546;1;no_data
173547;1;no_data
173548;1;no_data
173549;1;no_data
173556;1;no_data
173565;0;no_data
173566;1;no_data
173569;0;no_data
173678;1;no_data
173682;1;no_data
173683;1;no_data
173686;1;no_data
173687;1;no_data
173690;1;no_data
173694;1;no_data
173695;1;no_data
173696;1;no_data
173697;1;no_data
173698;1;no_data
173699;1;no_data
173700;1;no_data
173701;1;no_data
173702;1;no_data
173703;1;no_data
173709;1;no_data
173716;1;no_data
173717;1;no_data
173718;1;no_data
173719;1;no_data
173720;1;no_data
173721;1;no_data
173722;1;no_data
173723;1;no_data
173724;1;no_data
173725;1;no_data
173729;1;no_data
173730;1;no_data
173731;1;no_data
173740;1;no_data
173742;1;no_data
173804;1;no_data
173805;1;no_data
173806;1;no_data
173807;1;no_data
173845;1;no_data
173846;1;no_data
173847;1;no_data
173848;1;no_data
173849;1;no_data
173852;1;no_data
173853;1;no_data
173854;1;no_data
173855;1;no_data
173856;1;no_data
173857;1;no_data
173858;1;no_data
173859;1;no_data
173860;1;no_data
173861;1;no_data
173862;1;no_data
173863;1;no_data
173864;1;no_data
173865;1;no_data
173866;1;no_data
173867;1;no_data
173868;1;no_data
173869;1;no_data
173870;1;no_data
173871;1;no_data
173877;1;no_data
173891;1;no_data
173893;1;no_data
173922;1;no_data
173923;1;no_data
173924;1;no_data
173925;0;no_data
173928;1;no_data
173946;1;no_data
173967;1;no_data
174019;0;no_data
174601;1;no_data
174602;1;no_data
174606;1;no_data
174610;1;no_data
174611;1;no_data
174612;1;no_data
174613;1;no_data
174619;1;no_data
174620;1;no_data
174625;1;no_data
174629;1;no_data
174633;1;no_data
174634;1;no_data
174635;1;no_data
174636;1;no_data
174647;1;no_data
174649;1;no_data
174663;0;1
174664;1;no_data
174666;1;no_data
174667;1;no_data
174668;1;no_data
174669;1;no_data
174670;1;no_data
174671;1;no_data
174672;1;no_data
174673;1;no_data
174674;1;no_data
174696;1;no_data
174697;1;no_data
174698;1;no_data
174954;1;no_data
174955;1;no_data
174956;1;no_data
174957;1;no_data
174958;1;no_data
174959;1;no_data
174960;1;no_data
174961;1;no_data
174962;1;no_data
174963;1;no_data
174964;1;no_data
174965;1;no_data
174966;1;no_data
174967;1;no_data
174968;1;no_data
174969;1;no_data
174970;1;no_data
174971;1;no_data
174972;1;no_data
174973;1;no_data
174974;1;no_data
174986;1;no_data
174996;1;no_data
175008;1;no_data
175009;1;no_data
175010;1;no_data
175011;1;no_data
175012;1;no_data
175043;1;no_data
175044;1;no_data
175055;1;no_data
175056;1;no_data
175057;1;no_data
175058;1;no_data
175059;1;no_data
175060;1;no_data
175061;1;no_data
175062;1;no_data
175063;1;no_data
175064;1;no_data
175065;1;no_data
175066;1;no_data
175067;1;no_data
175068;1;no_data
175070;1;no_data
175071;1;no_data
175080;1;no_data
175088;1;no_data
175104;1;no_data
175139;1;no_data
175140;1;no_data
175152;1;no_data
175168;1;no_data
175169;1;no_data
175170;1;no_data
175172;1;no_data
175173;1;no_data
175174;1;no_data
175175;1;no_data
175176;1;no_data
175177;1;no_data
175180;1;no_data
175181;1;no_data
175182;1;no_data
175183;1;no_data
175188;1;no_data
175189;1;no_data
175232;1;no_data
175233;1;no_data
175234;1;no_data
175337;1;no_data
175338;1;no_data
175339;1;no_data
175340;1;no_data
175341;1;no_data
175342;1;no_data
175343;1;no_data
175344;1;no_data
175395;1;no_data
175396;1;no_data
175397;1;no_data
175399;1;no_data
175400;1;no_data
175401;1;no_data
175402;1;no_data
175403;1;no_data
175404;1;no_data
175405;1;no_data
175407;1;no_data
175408;1;no_data
175409;1;no_data
175410;1;no_data
175411;0;no_data
175412;1;no_data
175413;0;no_data
175414;0;no_data
175415;1;no_data
175416;1;no_data
175417;1;no_data
175418;0;no_data
175419;1;no_data
175420;1;no_data
175423;0;no_data
175425;1;no_data
175429;1;no_data
175433;1;no_data
175438;1;no_data
175439;1;no_data
175440;1;no_data
175441;1;no_data
175442;0;no_data
175443;0;no_data
175444;0;no_data
175446;1;no_data
175448;1;no_data
175449;1;no_data
175450;0;no_data
175451;1;no_data
175452;1;no_data
175453;1;no_data
175454;1;no_data
175458;1;no_data
175460;1;no_data
175503;1;no_data
175505;1;no_data
175506;1;no_data
175508;1;no_data
175509;1;no_data
175511;1;no_data
175512;1;no_data
175513;1;no_data
175514;1;no_data
175515;1;no_data
175516;1;no_data
175517;1;no_data
175518;1;no_data
175519;1;no_data
175520;1;no_data
175521;1;no_data
175522;1;no_data
175523;1;no_data
175524;1;no_data
175525;1;no_data
175529;1;no_data
175530;1;no_data
175531;1;no_data
175565;1;no_data
175573;1;no_data
175579;1;no_data
175580;1;no_data
175592;1;no_data
175596;1;no_data
175603;1;no_data
175620;1;no_data
175623;1;no_data
175635;1;no_data
175646;1;no_data
175655;1;no_data
175657;1;no_data
175660;1;no_data
175665;1;no_data
175668;1;no_data
175669;1;no_data
175675;1;no_data
175676;1;no_data
175677;1;no_data
175678;1;no_data
175679;1;no_data
175680;1;no_data
175681;1;no_data
175693;1;no_data
175699;1;no_data
175700;1;no_data
175706;1;no_data
175738;1;no_data
175739;1;no_data
175743;1;no_data
175747;1;no_data
175748;1;no_data
175771;1;no_data
175779;1;no_data
175782;1;no_data
175783;1;no_data
175788;1;no_data
175789;1;no_data
175790;0;no_data
175791;1;no_data
175792;0;no_data
175793;1;no_data
175794;0;no_data
175796;1;no_data
175797;1;no_data
175799;1;no_data
175818;0;no_data
175828;0;no_data
175832;1;no_data
175834;1;no_data
175835;1;no_data
175836;1;no_data
175859;1;no_data
175860;1;no_data
175861;1;no_data
175863;1;no_data
175864;1;no_data
175865;1;no_data
175866;1;no_data
175867;1;no_data
175868;1;no_data
175869;1;no_data
175870;1;no_data
175871;1;no_data
175872;1;no_data
175873;1;no_data
175875;1;no_data
175876;1;no_data
175877;1;no_data
175878;1;no_data
175879;1;no_data
175880;1;no_data
175881;1;no_data
175882;1;no_data
175883;1;no_data
175884;1;no_data
175885;1;no_data
175886;1;no_data
175887;1;no_data
175888;1;no_data
175889;1;no_data
175890;1;no_data
175891;1;no_data
175892;1;no_data
175893;1;no_data
175894;1;no_data
175895;1;no_data
175896;1;no_data
175897;1;no_data
175898;1;no_data
175899;1;no_data
175900;1;no_data
175901;1;no_data
175902;1;no_data
175903;1;no_data
175904;1;no_data
175905;1;no_data
175906;1;no_data
175907;1;no_data
175908;1;no_data
175909;1;no_data
175910;1;no_data
175911;1;no_data
175912;1;no_data
175913;1;no_data
175914;1;no_data
175915;1;no_data
175916;1;no_data
175917;1;no_data
175918;1;no_data
175919;1;no_data
175920;1;no_data
175921;1;no_data
175922;1;no_data
175923;1;no_data
175924;1;no_data
175925;1;no_data
175926;1;no_data
175927;1;no_data
175928;1;no_data
175929;1;no_data
175930;1;no_data
175931;1;no_data
175932;1;no_data
175933;1;no_data
175934;1;no_data
175935;1;no_data
175936;1;no_data
175937;1;no_data
175938;1;no_data
175939;1;no_data
175940;1;no_data
175941;1;no_data
175942;1;no_data
175943;1;no_data
175944;1;no_data
175945;1;no_data
175946;1;no_data
175947;1;no_data
175948;1;no_data
175949;1;no_data
175950;1;no_data
175951;1;no_data
175952;1;no_data
175953;1;no_data
175954;1;no_data
175955;1;no_data
175956;1;no_data
175957;1;no_data
175958;1;no_data
175959;1;no_data
175960;1;no_data
175961;1;no_data
175962;1;no_data
175963;1;no_data
175964;1;no_data
175965;1;no_data
175966;1;no_data
175967;1;no_data
175968;1;no_data
175969;1;no_data
175970;1;no_data
175971;1;no_data
175972;1;no_data
175973;1;no_data
175974;1;no_data
175975;1;no_data
175976;1;no_data
175977;1;no_data
175978;1;no_data
175979;1;no_data
175980;1;no_data
175981;1;no_data
175982;1;no_data
175983;1;no_data
175984;1;no_data
175985;1;no_data
175986;1;no_data
175987;1;no_data
175988;1;no_data
175989;1;no_data
175990;1;no_data
175991;1;no_data
175992;1;no_data
175993;1;no_data
175994;1;no_data
175995;1;no_data
175996;1;no_data
175997;1;no_data
175998;1;no_data
175999;1;no_data
176000;1;no_data
176001;1;no_data
176002;1;no_data
176003;1;no_data
176004;1;no_data
176005;1;no_data
176006;1;no_data
176007;1;no_data
176008;1;no_data
176009;1;no_data
176010;1;no_data
176011;1;no_data
176012;1;no_data
176013;1;no_data
176014;1;no_data
176015;1;no_data
176016;1;no_data
176017;1;no_data
176018;1;no_data
176019;1;no_data
176020;1;no_data
176021;1;no_data
176022;1;no_data
176023;1;no_data
176024;1;no_data
176025;1;no_data
176026;1;no_data
176027;1;no_data
176028;1;no_data
176029;1;no_data
176030;1;no_data
176031;1;no_data
176032;1;no_data
176033;1;no_data
176034;1;no_data
176035;1;no_data
176036;1;no_data
176037;1;no_data
176038;1;no_data
176039;1;no_data
176040;1;no_data
176041;1;no_data
176042;1;no_data
176043;1;no_data
176044;1;no_data
176045;1;no_data
176046;1;no_data
176047;1;no_data
176048;1;no_data
176049;1;no_data
176050;1;no_data
176066;1;no_data
176067;1;no_data
176069;1;no_data
176074;1;no_data
176083;1;no_data
176084;1;no_data
176085;1;no_data
176086;1;no_data
176087;1;no_data
176088;1;no_data
176089;1;no_data
176119;0;no_data
176120;0;no_data
176135;1;no_data
176136;1;no_data
176137;1;no_data
176138;1;no_data
176139;1;no_data
176140;1;no_data
176141;1;no_data
176146;1;no_data
176147;1;no_data
176148;1;no_data
176149;1;no_data
176150;1;no_data
176151;1;no_data
176152;0;no_data
176153;1;no_data
176154;1;no_data
176155;1;no_data
176156;1;no_data
176157;1;no_data
176167;1;no_data
176168;1;no_data
176169;1;no_data
176170;1;no_data
176171;1;no_data
176172;1;no_data
176173;1;no_data
176174;1;no_data
176175;1;no_data
176176;1;no_data
176177;1;no_data
176178;1;no_data
176179;1;no_data
176180;1;no_data
176181;1;no_data
176182;1;no_data
176183;1;no_data
176184;1;no_data
176185;1;no_data
176186;1;no_data
176187;1;no_data
176188;1;no_data
176189;1;no_data
176190;1;no_data
176191;1;no_data
176237;1;no_data
176238;1;no_data
176239;1;no_data
176240;1;no_data
176304;1;no_data
176330;1;no_data
176331;1;no_data
176332;1;no_data
176333;1;no_data
176334;1;no_data
176380;1;no_data
176381;1;no_data
176399;1;no_data
176400;1;no_data
176401;1;no_data
176402;1;no_data
176403;1;no_data
176404;1;no_data
176405;1;no_data
176406;1;no_data
176407;1;no_data
176408;1;no_data
176409;1;no_data
176410;1;no_data
176411;1;no_data
176481;1;no_data
176497;1;no_data
176498;1;no_data
176499;1;no_data
176500;1;no_data
176502;1;no_data
176503;1;no_data
176506;1;no_data
176510;1;no_data
176514;1;no_data
176517;1;no_data
176518;1;no_data
176526;1;no_data
176527;1;no_data
176529;1;no_data
176530;1;no_data
176532;1;no_data
176533;1;no_data
176535;1;no_data
176553;1;no_data
176562;1;no_data
176585;1;no_data
176586;1;no_data
176589;1;no_data
176590;1;no_data
176592;1;no_data
176691;1;no_data
176693;1;no_data
176701;1;no_data
176716;1;no_data
176765;1;no_data
176802;0;no_data
176803;1;no_data
176805;1;no_data
176821;1;no_data
176822;1;no_data
176823;1;no_data
176824;1;no_data
176825;1;no_data
176826;1;no_data
176827;1;no_data
176834;0;no_data
176835;0;no_data
176847;1;no_data
176848;1;no_data
176849;1;no_data
176850;1;no_data
176851;1;no_data
176860;1;no_data
176861;1;no_data
176862;1;no_data
176863;1;no_data
176864;1;no_data
176865;1;no_data
176866;1;no_data
176867;1;no_data
176868;1;no_data
176869;1;no_data
176870;1;no_data
176871;1;no_data
176872;1;no_data
176873;1;no_data
176874;1;no_data
176875;1;no_data
176878;1;no_data
176879;1;no_data
176880;0;no_data
176881;1;no_data
176882;1;no_data
176890;1;no_data
176891;1;no_data
176892;1;no_data
177014;1;no_data
177015;1;no_data
177022;1;no_data
177023;1;no_data
177036;1;no_data
177040;1;no_data
177049;1;no_data
177051;1;no_data
177053;1;no_data
177094;1;no_data
177120;1;no_data
177159;1;no_data
177166;1;no_data
177167;1;no_data
177168;1;no_data
177197;1;no_data
177219;1;no_data
177222;1;no_data
177237;1;no_data
177241;1;no_data
177242;1;no_data
177243;1;no_data
177244;1;no_data
177245;1;no_data
177247;1;no_data
177248;1;no_data
177259;1;no_data
177260;1;no_data
177261;1;no_data
177262;1;no_data
177263;1;no_data
177264;1;no_data
177265;1;no_data
177266;1;no_data
177267;1;no_data
177268;1;no_data
177269;1;no_data
177290;1;no_data
177292;1;no_data
177293;1;no_data
177294;1;no_data
177296;0;no_data
177345;0;no_data
177346;1;no_data
177347;1;no_data
177348;1;no_data
177349;1;no_data
177350;1;no_data
177351;1;no_data
177353;1;no_data
177354;1;no_data
177355;1;no_data
177356;1;no_data
177357;1;no_data
177358;1;no_data
177359;1;no_data
177360;1;no_data
177361;1;no_data
177364;1;no_data
177365;1;no_data
177366;1;no_data
177367;1;no_data
177368;1;no_data
177393;1;no_data
177394;1;no_data
177395;1;no_data
177396;1;no_data
177397;1;no_data
177398;1;no_data
177399;1;no_data
177400;1;no_data
177401;1;no_data
177402;1;no_data
177403;1;no_data
177404;1;no_data
177405;1;no_data
177406;1;no_data
177407;1;no_data
177408;1;no_data
177409;1;no_data
177410;1;no_data
177411;1;no_data
177412;1;no_data
177413;1;no_data
177414;1;no_data
177415;1;no_data
177416;1;no_data
177417;1;no_data
177418;1;no_data
177419;1;no_data
177420;1;no_data
177421;1;no_data
177422;1;no_data
177423;1;no_data
177436;1;no_data
177437;1;no_data
177438;1;no_data
177439;1;no_data
177440;1;no_data
177441;1;no_data
177442;1;no_data
177443;1;no_data
177444;1;no_data
177445;1;no_data
177446;1;no_data
177447;1;no_data
177448;1;no_data
177449;1;no_data
177450;1;no_data
177451;1;no_data
177452;1;no_data
177453;1;no_data
177464;1;no_data
177471;1;no_data
177472;1;no_data
177473;1;no_data
177495;1;no_data
177497;1;no_data
177498;1;no_data
177499;1;no_data
177500;1;no_data
177501;1;no_data
177502;1;no_data
177503;1;no_data
177504;1;no_data
177505;1;no_data
177507;1;no_data
177508;1;no_data
177509;1;no_data
177510;1;no_data
177511;1;no_data
177512;1;no_data
177513;1;no_data
177514;1;no_data
177515;1;no_data
177516;1;no_data
177517;1;no_data
177518;1;no_data
177519;1;no_data
177520;1;no_data
177521;1;no_data
177522;1;no_data
177523;1;no_data
177524;1;no_data
177593;1;no_data
177599;1;no_data
177600;1;no_data
177601;1;no_data
177603;1;no_data
177611;0;no_data
177614;1;no_data
177621;1;no_data
177622;1;no_data
177623;1;no_data
177624;1;no_data
177647;1;no_data
177649;1;no_data
177696;0;no_data
177704;1;no_data
177715;1;no_data
177716;1;no_data
177717;0;no_data
177718;1;no_data
177719;1;no_data
177720;1;no_data
177721;1;no_data
177735;1;no_data
177737;1;no_data
177742;1;no_data
177747;1;no_data
177750;1;no_data
177751;1;no_data
177760;1;no_data
177761;1;no_data
177762;0;no_data
177771;1;no_data
177772;1;no_data
177773;1;no_data
177774;1;no_data
177775;1;no_data
177776;1;no_data
177779;1;no_data
177783;1;no_data
177785;1;no_data
177793;1;no_data
177794;1;no_data
177836;1;no_data
177837;1;no_data
177851;1;no_data
177852;1;no_data
177853;1;no_data
177854;1;no_data
177855;1;no_data
177857;1;no_data
177859;1;no_data
177860;1;no_data
177866;1;no_data
177870;1;no_data
177872;1;no_data
177873;1;no_data
177874;1;no_data
177875;1;no_data
177877;1;no_data
177888;1;no_data
177889;1;no_data
177890;1;no_data
177891;1;no_data
177892;1;no_data
177893;1;no_data
177894;1;no_data
177895;1;no_data
177896;1;no_data
177897;1;no_data
177911;1;no_data
177917;0;no_data
177918;1;no_data
177920;1;no_data
177921;1;no_data
177923;1;no_data
177924;1;no_data
177931;1;no_data
177932;1;no_data
